time,open,high,low,close,volume
2022-04-04 16:10:00,369.16,369.27,369.03,369.08,73667
2022-04-04 16:05:00,369.28,369.45,369.13,369.17,417841
2022-04-04 16:00:00,369.01,369.31,368.61,369.27,2727801
2022-04-04 15:55:00,368.55,369.13,368.54,369.02,1428869
2022-04-04 15:50:00,368.52,368.93,368.41,368.55,783018
2022-04-04 15:45:00,368.96,369.1,368.5,368.53,676281
2022-04-04 15:40:00,368.82,368.97,368.74,368.96,301732
2022-04-04 15:35:00,368.69,368.98,368.6,368.81,959265
2022-04-04 15:30:00,368.82,368.86,368.6,368.685,457104
2022-04-04 15:25:00,368.4701,368.85,368.46,368.8001,365916
2022-04-04 15:20:00,368.47,368.64,368.36,368.47,290474
2022-04-04 15:15:00,368.57,368.739,368.26,368.48,481757
2022-04-04 15:10:00,368.36,368.64,368.31,368.57,402337
2022-04-04 15:05:00,368.35,368.48,368.03,368.3521,283773
2022-04-04 15:00:00,368.61,368.63,368.3,368.38,240412
2022-04-04 14:55:00,368.47,368.6,368.23,368.5979,330927
2022-04-04 14:50:00,368.35,368.66,368.33,368.465,526474
2022-04-04 14:45:00,368.275,368.38,368.2,368.36,211075
2022-04-04 14:40:00,368.265,368.34,368.2,368.27,372555
2022-04-04 14:35:00,367.972,368.27,367.85,368.26,840675
2022-04-04 14:30:00,367.63,368.03,367.52,367.9701,706213
2022-04-04 14:25:00,367.55,367.64,367.45,367.6388,283242
2022-04-04 14:20:00,367.21,367.63,367.06,367.565,306530
2022-04-04 14:15:00,366.98,367.26,366.8671,367.19,364330
2022-04-04 14:10:00,367.8,367.89,366.9,366.965,895423
2022-04-04 14:05:00,368.135,368.135,367.651,367.809,366869
2022-04-04 14:00:00,367.87,368.21,367.87,368.1328,360552
2022-04-04 13:55:00,367.78,367.97,367.7604,367.86,199714
2022-04-04 13:50:00,367.84,367.86,367.74,367.77,273356
2022-04-04 13:45:00,367.72,367.83,367.55,367.83,275578
2022-04-04 13:40:00,367.8,367.85,367.565,367.7016,247405
2022-04-04 13:35:00,367.765,367.88,367.66,367.79,290637
2022-04-04 13:30:00,367.7099,367.86,367.62,367.7799,387737
2022-04-04 13:25:00,367.65,367.74,367.43,367.715,427201
2022-04-04 13:20:00,367.47,367.75,367.33,367.68,253678
2022-04-04 13:15:00,367.64,367.64,367.42,367.4705,196997
2022-04-04 13:10:00,367.52,367.73,367.4,367.63,1177348
2022-04-04 13:05:00,367.59,367.625,367.31,367.53,318131
2022-04-04 13:00:00,367.78,367.78,367.57,367.6,204362
2022-04-04 12:55:00,367.7499,367.88,367.62,367.8201,216037
2022-04-04 12:50:00,367.815,367.83,367.57,367.73,327835
2022-04-04 12:45:00,367.98,367.99,367.62,367.82,358075
2022-04-04 12:40:00,368.27,368.41,367.85,367.96,414999
2022-04-04 12:35:00,368.17,368.38,368.1,368.2707,369518
2022-04-04 12:30:00,367.98,368.19,367.92,368.1506,230977
2022-04-04 12:25:00,367.96,368.07,367.861,367.98,226778
2022-04-04 12:20:00,367.99,368.08,367.84,367.9639,261316
2022-04-04 12:15:00,367.82,367.99,367.655,367.99,300917
2022-04-04 12:10:00,367.86,367.9,367.7,367.8,227347
2022-04-04 12:05:00,367.875,367.99,367.745,367.85,525505
2022-04-04 12:00:00,368.13,368.16,367.77,367.88,334356
2022-04-04 11:55:00,367.99,368.15,367.96,368.12,453001
2022-04-04 11:50:00,367.69,368.09,367.53,367.99,585875
2022-04-04 11:45:00,367.57,367.84,367.54,367.68,284117
2022-04-04 11:40:00,367.56,367.58,367.211,367.56,282195
2022-04-04 11:35:00,367.62,367.89,367.405,367.56,472581
2022-04-04 11:30:00,367.31,367.64,367.24,367.63,1435134
2022-04-04 11:25:00,367.255,367.38,367.07,367.32,412649
2022-04-04 11:20:00,367.53,367.54,367.085,367.23,340199
2022-04-04 11:15:00,367.65,367.755,367.27,367.53,431991
2022-04-04 11:10:00,367.47,367.669,367.4,367.65,361943
2022-04-04 11:05:00,366.72,367.51,366.62,367.48,788700
2022-04-04 11:00:00,366.48,366.82,366.42,366.725,328041
2022-04-04 10:55:00,366.5,366.87,366.44,366.4819,456345
2022-04-04 10:50:00,366.3,366.65,365.93,366.482,337714
2022-04-04 10:45:00,366.75,366.75,366.01,366.2723,478711
2022-04-04 10:40:00,366.08,367.02,365.82,366.72,507427
2022-04-04 10:35:00,366.36,366.39,365.8438,366.05,416224
2022-04-04 10:30:00,366.11,366.36,365.85,366.35,433567
2022-04-04 10:25:00,365.84,366.24,365.6,366.0601,567977
2022-04-04 10:20:00,366.05,366.2399,365.41,365.82,737198
2022-04-04 10:15:00,366.26,366.88,365.87,366.05,734579
2022-04-04 10:10:00,366.4,366.65,366.08,366.25,778831
2022-04-04 10:05:00,366.4,366.77,366.23,366.3959,1058530
2022-04-04 10:00:00,365.85,366.48,365.82,366.435,962658
2022-04-04 09:55:00,365.39,365.955,365.38,365.86,1384769
2022-04-04 09:50:00,365.09,365.4299,364.601,365.36,821223
2022-04-04 09:45:00,364.24,365.12,364.23,365.03,1144912
2022-04-04 09:40:00,363.07,364.49,362.98,364.22,1098612
2022-04-04 09:35:00,362.71,363.33,362.44,363.09,1103012
2022-04-04 09:30:00,362.78,362.81,362.67,362.67,21332
2022-04-04 09:25:00,362.88,362.91,362.69,362.76,23864
2022-04-04 09:20:00,362.82,362.94,362.75,362.94,16659
2022-04-04 09:15:00,362.64,362.8,362.63,362.8,30262
2022-04-04 09:10:00,362.74,362.77,362.57,362.65,34655
2022-04-04 09:05:00,362.43,362.75,362.43,362.75,8103
2022-04-04 09:00:00,362.47,362.48,362.33,362.43,14962
2022-04-04 08:55:00,362.46,362.54,362.4,362.52,49073
2022-04-04 08:50:00,362.83,362.83,362.32,362.43,68591
2022-04-04 08:45:00,362.88,362.98,362.78,362.82,48093
2022-04-04 08:40:00,363.12,363.23,362.85,362.85,67457
2022-04-04 08:35:00,363.0,363.21,362.9,363.12,28172
2022-04-04 08:30:00,363.3,363.32,362.95,362.97,24635
2022-04-04 08:25:00,363.12,363.37,363.06,363.3,9160
2022-04-04 08:20:00,363.09,363.22,363.06,363.12,9805
2022-04-04 08:15:00,363.1,363.2,363.08,363.17,12481
2022-04-04 08:10:00,363.3,363.3,363.05,363.08,7376
2022-04-04 08:05:00,363.3301,363.61,361.3,363.32,56875
2022-04-04 08:00:00,363.36,363.6,363.34,363.43,18593
2022-04-04 07:55:00,363.05,363.32,363.03,363.31,5417
2022-04-04 07:50:00,363.16,363.16,363.0,363.04,14649
2022-04-04 07:45:00,363.11,363.19,363.11,363.16,2437
2022-04-04 07:40:00,363.21,363.22,363.01,363.11,13472
2022-04-04 07:35:00,363.37,363.39,363.25,363.26,8130
2022-04-04 07:30:00,363.39,363.39,363.28,363.31,5945
2022-04-04 07:25:00,363.39,363.5,363.35,363.37,15780
2022-04-04 07:20:00,363.26,363.51,363.26,363.42,8063
2022-04-04 07:15:00,363.31,363.38,363.15,363.2,8261
2022-04-04 07:10:00,363.17,363.3,363.08,363.28,10092
2022-04-04 07:05:00,363.26,363.26,363.08,363.12,10511
2022-04-04 07:00:00,363.27,363.27,363.22,363.23,5673
2022-04-04 06:55:00,363.21,363.29,363.12,363.27,13577
2022-04-04 06:50:00,363.28,363.35,363.22,363.22,5928
2022-04-04 06:45:00,363.34,363.38,363.32,363.38,7584
2022-04-04 06:40:00,363.45,363.45,363.35,363.35,11498
2022-04-04 06:35:00,363.5,363.51,363.45,363.45,27420
2022-04-04 06:30:00,363.72,363.72,363.5,363.5,6378
2022-04-04 06:25:00,363.55,363.73,363.52,363.73,4027
2022-04-04 06:20:00,363.43,363.73,363.43,363.61,7462
2022-04-04 06:15:00,363.41,363.44,363.33,363.33,3484
2022-04-04 06:10:00,363.19,363.29,363.19,363.29,4575
2022-04-04 06:05:00,363.39,363.47,363.17,363.17,6212
2022-04-04 06:00:00,363.01,363.44,363.01,363.26,2883
2022-04-04 05:55:00,363.22,363.22,363.06,363.06,677
2022-04-04 05:50:00,363.14,363.14,363.14,363.14,142
2022-04-04 05:45:00,363.31,363.31,363.18,363.18,1649
2022-04-04 05:40:00,363.1,363.34,363.1,363.31,984
2022-04-04 05:35:00,362.95,362.95,362.88,362.95,1297
2022-04-04 05:30:00,363.08,363.08,362.98,362.98,6436
2022-04-04 05:25:00,363.11,363.15,363.05,363.15,6107
2022-04-04 05:20:00,363.25,363.32,363.12,363.12,4345
2022-04-04 05:15:00,363.04,363.14,363.04,363.09,4016
2022-04-04 05:10:00,362.58,363.0,362.58,363.0,5025
2022-04-04 05:05:00,362.32,362.55,362.3,362.49,7968
2022-04-04 05:00:00,362.36,362.36,362.27,362.27,5443
2022-04-04 04:55:00,362.2,362.26,362.2,362.26,1604
2022-04-04 04:50:00,362.05,362.18,362.05,362.18,4590
2022-04-04 04:45:00,362.07,362.08,361.94,361.94,3128
2022-04-04 04:40:00,362.3,362.41,362.03,362.12,13551
2022-04-04 04:35:00,362.24,362.35,362.24,362.35,2810
2022-04-04 04:30:00,362.0,362.1,361.88,362.1,12486
2022-04-04 04:25:00,361.87,362.08,361.8,362.06,10120
2022-04-04 04:20:00,361.74,361.84,361.68,361.84,4255
2022-04-04 04:15:00,361.75,361.75,361.75,361.75,114
2022-04-04 04:10:00,361.67,361.78,361.63,361.65,4620
2022-04-04 04:05:00,361.3,361.82,361.24,361.51,20884
2022-04-01 20:00:00,361.68,361.85,361.61,361.85,2284
2022-04-01 19:55:00,361.65,361.65,361.65,361.65,829
2022-04-01 19:50:00,361.68,361.68,361.68,361.68,537
2022-04-01 19:45:00,361.7,361.7,361.68,361.68,1713
2022-04-01 19:35:00,361.78,361.78,361.78,361.78,700
2022-04-01 19:30:00,361.7,361.7,361.7,361.7,268
2022-04-01 19:25:00,361.72,361.72,361.25,361.45,5823
2022-04-01 19:15:00,361.79,361.79,361.75,361.75,521
2022-04-01 19:10:00,361.73,361.73,361.73,361.73,614
2022-04-01 19:00:00,361.83,361.83,361.83,361.83,306
2022-04-01 18:40:00,361.75,361.8,361.75,361.8,1210
2022-04-01 18:35:00,361.65,361.65,361.65,361.65,100
2022-04-01 18:25:00,361.7,361.7,361.7,361.7,293
2022-04-01 18:20:00,361.8,361.8,361.4,361.6,1356
2022-04-01 18:15:00,361.8,361.8,361.8,361.8,259
2022-04-01 18:10:00,361.8,361.8,361.8,361.8,654
2022-04-01 17:55:00,361.83,361.85,361.83,361.85,2515
2022-04-01 17:50:00,361.8,361.9,361.8,361.85,11400
2022-04-01 17:45:00,361.69,361.8,361.69,361.8,2157
2022-04-01 17:40:00,361.63,361.66,361.63,361.63,3639
2022-04-01 17:35:00,361.69,361.69,361.59,361.59,1840
2022-04-01 17:30:00,361.73,361.73,361.67,361.69,3979
2022-04-01 17:25:00,361.57,361.72,361.57,361.72,4729
2022-04-01 17:20:00,361.629,361.7,361.58,361.58,10966
2022-04-01 17:15:00,361.52,361.7,361.52,361.59,9003
2022-04-01 17:10:00,361.459,361.5,361.4,361.42,10517
2022-04-01 17:05:00,361.62,361.62,361.42,361.48,7944
2022-04-01 17:00:00,361.41,361.65,361.41,361.65,52897
2022-04-01 16:55:00,361.34,361.34,361.34,361.34,159
2022-04-01 16:50:00,361.45,361.85,361.3,361.3,646262
2022-04-01 16:45:00,361.38,361.85,361.36,361.45,72320
2022-04-01 16:40:00,361.32,361.85,361.17,361.37,24756
2022-04-01 16:35:00,361.43,361.85,361.28,361.28,70747
2022-04-01 16:30:00,361.39,361.41,361.35,361.4,21712
2022-04-01 16:25:00,361.26,361.36,361.24,361.36,32448
2022-04-01 16:20:00,361.16,361.9511,361.12,361.26,1363354
2022-04-01 16:15:00,361.55,361.55,361.13,361.13,213350
2022-04-01 16:10:00,361.84,361.85,361.51,361.56,139697
2022-04-01 16:05:00,361.87,361.91,361.49,361.85,611812
2022-04-01 16:00:00,361.43,362.09,361.38,361.89,2811306
2022-04-01 15:55:00,359.85,361.63,359.85,361.45,1985897
2022-04-01 15:50:00,359.3,359.86,359.17,359.85,528986
2022-04-01 15:45:00,359.53,359.95,359.18,359.32,667711
2022-04-01 15:40:00,359.37,359.6555,359.12,359.54,802820
2022-04-01 15:35:00,359.8505,360.04,359.16,359.36,583968
2022-04-01 15:30:00,359.63,359.97,359.56,359.84,396546
2022-04-01 15:25:00,359.69,359.93,359.37,359.6602,616707
2022-04-01 15:20:00,360.63,360.87,359.68,359.702,652069
2022-04-01 15:15:00,360.75,360.918,360.2,360.64,629633
2022-04-01 15:10:00,361.07,361.45,360.6597,360.72,423041
2022-04-01 15:05:00,360.71,361.42,360.6384,361.0999,345048
2022-04-01 15:00:00,360.88,361.155,360.59,360.75,317192
2022-04-01 14:55:00,361.25,361.34,360.78,360.879,400518
2022-04-01 14:50:00,361.45,361.77,361.18,361.24,311530
2022-04-01 14:45:00,361.15,361.65,361.13,361.45,646572
2022-04-01 14:40:00,361.49,361.57,360.95,361.135,420828
2022-04-01 14:35:00,360.95,361.52,360.931,361.49,624470
2022-04-01 14:30:00,360.4019,360.99,360.32,360.929,412641
2022-04-01 14:25:00,360.502,360.88,360.35,360.4,359958
2022-04-01 14:20:00,360.47,360.76,360.4,360.48,380248
2022-04-01 14:15:00,360.11,360.44,359.905,360.44,290829
2022-04-01 14:10:00,360.1,360.65,360.03,360.11,615397
2022-04-01 14:05:00,359.55,360.17,359.34,360.109,867403
2022-04-01 14:00:00,359.41,359.78,359.37,359.59,227406
2022-04-01 13:55:00,359.7,359.7,359.37,359.465,220669
2022-04-01 13:50:00,359.83,359.83,359.525,359.72,411887
2022-04-01 13:45:00,359.73,360.13,359.6075,359.85,603391
2022-04-01 13:40:00,358.93,359.96,358.93,359.745,520099
2022-04-01 13:35:00,358.94,359.38,358.84,358.8971,340271
2022-04-01 13:30:00,359.13,359.18,358.9,358.97,239130
2022-04-01 13:25:00,358.97,359.33,358.6224,359.15,593316
2022-04-01 13:20:00,358.7299,359.02,358.59,358.97,352475
2022-04-01 13:15:00,359.05,359.05,358.59,358.745,326807
2022-04-01 13:10:00,359.1,359.51,359.02,359.04,350000
2022-04-01 13:05:00,359.05,359.41,358.89,359.1,355572
2022-04-01 13:00:00,359.51,359.71,358.99,359.04,417364
2022-04-01 12:55:00,359.66,359.73,359.21,359.5023,506982
2022-04-01 12:50:00,359.57,359.73,359.15,359.68,419263
2022-04-01 12:45:00,359.15,359.575,359.04,359.56,441483
2022-04-01 12:40:00,359.01,359.29,358.76,359.19,710736
2022-04-01 12:35:00,359.945,359.945,358.96,359.04,542701
2022-04-01 12:30:00,359.74,360.05,359.53,359.95,320180
2022-04-01 12:25:00,359.18,359.76,359.13,359.755,397870
2022-04-01 12:20:00,359.565,359.69,359.08,359.1899,459386
2022-04-01 12:15:00,359.53,359.63,359.22,359.55,484727
2022-04-01 12:10:00,359.1,359.56,358.94,359.53,571592
2022-04-01 12:05:00,359.53,359.57,359.09,359.13,572714
2022-04-01 12:00:00,360.375,360.375,359.3,359.53,965866
2022-04-01 11:55:00,360.05,360.6,359.96,360.37,585808
2022-04-01 11:50:00,359.84,360.3,359.74,360.07,512301
2022-04-01 11:45:00,360.105,360.16,359.8,359.85,597434
2022-04-01 11:40:00,360.72,360.7367,359.85,360.1,781897
2022-04-01 11:35:00,361.1082,361.22,360.63,360.7401,437383
2022-04-01 11:30:00,361.56,361.67,360.9819,361.11,315955
2022-04-01 11:25:00,361.6907,362.14,361.36,361.56,433299
2022-04-01 11:20:00,361.72,361.97,361.44,361.69,415918
2022-04-01 11:15:00,362.43,362.59,361.65,361.74,375322
2022-04-01 11:10:00,362.47,362.68,361.82,362.46,467563
2022-04-01 11:05:00,362.57,362.71,362.0932,362.4915,509711
2022-04-01 11:00:00,362.525,362.77,362.25,362.57,676254
2022-04-01 10:55:00,362.27,362.76,362.04,362.53,535467
2022-04-01 10:50:00,361.92,362.62,361.74,362.265,707122
2022-04-01 10:45:00,361.56,362.11,361.01,361.9191,629434
2022-04-01 10:40:00,361.8712,362.32,361.5,361.5899,684933
2022-04-01 10:35:00,361.3986,361.92,361.36,361.8517,584305
2022-04-01 10:30:00,360.99,361.52,360.7,361.405,683839
2022-04-01 10:25:00,361.3,361.54,360.67,360.98,820617
2022-04-01 10:20:00,362.25,362.48,361.24,361.29,730081
2022-04-01 10:15:00,361.39,362.4159,361.39,362.21,712770
2022-04-01 10:10:00,361.08,361.69,361.045,361.3881,835398
2022-04-01 10:05:00,361.41,361.42,360.5512,361.06,1258108
2022-04-01 10:00:00,360.83,361.45,360.7423,361.41,762645
2022-04-01 09:55:00,361.94,362.14,360.59,360.83,1222891
2022-04-01 09:50:00,362.21,362.54,361.83,361.95,904340
2022-04-01 09:45:00,362.06,362.74,361.77,362.29,1062701
2022-04-01 09:40:00,362.49,362.94,361.96,362.05,1424805
2022-04-01 09:35:00,362.81,363.61,362.47,362.5,1609155
2022-04-01 09:30:00,362.95,363.05,362.66,362.75,106318
2022-04-01 09:25:00,362.98,363.07,362.85,362.91,85525
2022-04-01 09:20:00,362.95,363.1,362.95,363.0,69028
2022-04-01 09:15:00,362.76,362.9,362.69,362.89,68259
2022-04-01 09:10:00,362.5,362.81,362.43,362.75,39452
2022-04-01 09:05:00,362.83,362.93,362.43,362.43,61310
2022-04-01 09:00:00,362.95,363.03,362.79,362.81,45853
2022-04-01 08:55:00,363.07,363.14,362.84,362.96,59757
2022-04-01 08:50:00,363.18,363.36,363.11,363.12,32158
2022-04-01 08:45:00,363.56,363.59,363.05,363.14,98914
2022-04-01 08:40:00,363.4,363.64,363.39,363.5,70671
2022-04-01 08:35:00,363.87,364.12,363.17,363.41,246746
2022-04-01 08:30:00,364.02,364.12,363.81,364.0,47816
2022-04-01 08:25:00,363.96,364.09,363.96,364.03,17982
2022-04-01 08:20:00,363.85,364.1,363.85,364.01,11737
2022-04-01 08:15:00,364.0,364.06,363.88,363.88,9589
2022-04-01 08:10:00,363.81,364.03,363.81,364.01,13284
2022-04-01 08:05:00,363.9399,364.1496,362.811,363.83,58148
2022-04-01 08:00:00,364.0,364.09,363.99,364.09,12249
2022-04-01 07:55:00,363.95,364.01,363.95,364.01,13949
2022-04-01 07:50:00,363.801,363.95,363.78,363.95,7659
2022-04-01 07:45:00,363.8,363.87,363.8,363.82,10117
2022-04-01 07:40:00,363.85,363.86,363.77,363.77,46372
2022-04-01 07:35:00,363.72,363.85,363.7,363.83,13358
2022-04-01 07:30:00,363.77,363.79,363.72,363.72,4649
2022-04-01 07:25:00,363.65,363.8,363.63,363.77,35168
2022-04-01 07:20:00,363.69,363.75,363.65,363.66,12505
2022-04-01 07:15:00,363.83,363.89,363.64,363.64,17965
2022-04-01 07:10:00,363.86,364.0,363.84,363.84,13596
2022-04-01 07:05:00,364.01,364.04,363.83,363.83,13092
2022-04-01 07:00:00,363.85,364.01,363.84,363.97,2330
2022-04-01 06:55:00,363.87,363.93,363.83,363.85,7658
2022-04-01 06:50:00,363.91,363.92,363.88,363.88,8588
2022-04-01 06:45:00,364.01,364.04,363.91,363.91,6443
2022-04-01 06:40:00,364.1,364.1,364.02,364.03,2727
2022-04-01 06:35:00,364.16,364.24,364.16,364.24,1335
2022-04-01 06:30:00,364.13,364.19,364.13,364.18,1613
2022-04-01 06:25:00,364.1,364.16,364.1,364.16,2146
2022-04-01 06:20:00,364.11,364.15,364.05,364.08,11182
2022-04-01 06:15:00,364.18,364.18,364.1,364.1,3770
2022-04-01 06:10:00,364.02,364.08,364.0,364.08,1803
2022-04-01 06:05:00,364.0,364.28,364.0,364.07,9471
2022-04-01 06:00:00,363.85,363.98,363.85,363.88,2818
2022-04-01 05:55:00,363.73,363.92,363.72,363.86,3423
2022-04-01 05:50:00,363.77,363.77,363.62,363.66,1316
2022-04-01 05:45:00,363.84,363.84,363.71,363.71,760
2022-04-01 05:40:00,363.97,363.97,363.84,363.84,1395
2022-04-01 05:35:00,363.49,363.96,363.49,363.96,9482
2022-04-01 05:30:00,363.41,363.53,363.41,363.49,3519
2022-04-01 05:25:00,363.16,363.36,363.03,363.33,5210
2022-04-01 05:20:00,363.25,363.25,363.1,363.16,3140
2022-04-01 05:15:00,363.13,363.28,363.1,363.28,5496
2022-04-01 05:10:00,363.28,363.28,363.1,363.1,4812
2022-04-01 05:05:00,363.51,363.51,363.24,363.24,2050
2022-04-01 05:00:00,363.54,363.6,363.54,363.6,12500
2022-04-01 04:50:00,363.8,363.8,363.64,363.64,1604
2022-04-01 04:45:00,363.52,363.59,363.52,363.59,1033
2022-04-01 04:40:00,363.56,363.56,363.56,363.56,318
2022-04-01 04:35:00,363.48,363.55,363.44,363.55,1921
2022-04-01 04:30:00,363.63,363.67,363.53,363.6,8548
2022-04-01 04:25:00,363.55,363.69,363.53,363.55,1250
2022-04-01 04:20:00,363.45,363.58,363.34,363.38,5015
2022-04-01 04:15:00,363.66,363.73,363.65,363.73,3156
2022-04-01 04:10:00,363.81,363.81,363.58,363.65,9498
2022-04-01 04:05:00,363.63,363.99,363.5,363.79,28655
2022-03-31 20:00:00,363.13,363.16,363.08,363.08,21130
2022-03-31 19:55:00,363.08,363.12,363.06,363.12,10088
2022-03-31 19:50:00,363.25,363.25,363.04,363.08,7748
2022-03-31 19:45:00,363.22,363.31,363.2,363.26,27227
2022-03-31 19:40:00,363.18,363.21,363.18,363.21,1615
2022-03-31 19:35:00,363.22,363.22,363.09,363.09,9373
2022-03-31 19:30:00,363.14,363.2,363.1,363.2,2412
2022-03-31 19:25:00,363.21,363.23,363.16,363.16,5418
2022-03-31 19:20:00,363.19,363.26,363.18,363.2,15565
2022-03-31 19:15:00,363.12,363.15,363.12,363.15,597
2022-03-31 19:10:00,363.12,363.12,363.09,363.09,818
2022-03-31 19:05:00,363.15,363.15,363.1,363.1,3505
2022-03-31 19:00:00,363.1396,363.1396,363.1,363.13,1875
2022-03-31 18:55:00,363.18,363.22,363.15,363.2,3801
2022-03-31 18:50:00,363.18,363.18,363.15,363.16,437
2022-03-31 18:45:00,363.12,363.17,363.12,363.17,6216
2022-03-31 18:40:00,363.08,363.18,363.07,363.18,16276
2022-03-31 18:35:00,362.93,363.05,362.91,363.04,16511
2022-03-31 18:30:00,362.929,362.93,362.88,362.88,11893
2022-03-31 18:25:00,362.949,362.95,362.82,362.9,16304
2022-03-31 18:20:00,363.07,363.11,362.9,362.9,18905
2022-03-31 18:15:00,363.2,363.24,363.03,363.03,6542
2022-03-31 18:10:00,363.26,363.271,363.21,363.27,5582
2022-03-31 18:05:00,363.12,363.38,363.11,363.3,47557
2022-03-31 18:00:00,363.05,363.11,363.0,363.11,7256
2022-03-31 17:55:00,363.05,363.08,363.0,363.05,5954
2022-03-31 17:50:00,363.05,363.09,363.05,363.07,1897
2022-03-31 17:45:00,363.02,363.1,363.02,363.1,8684
2022-03-31 17:40:00,363.02,363.13,363.02,363.04,12059
2022-03-31 17:35:00,363.15,363.15,363.1,363.1,3509
2022-03-31 17:30:00,363.19,363.22,362.54,363.16,71451
2022-03-31 17:25:00,363.16,363.2,363.15,363.2,9773
2022-03-31 17:20:00,363.15,363.23,363.12,363.12,12295
2022-03-31 17:15:00,363.13,363.25,363.13,363.25,5606
2022-03-31 17:10:00,363.17,363.22,363.13,363.2,6078
2022-03-31 17:05:00,363.2,363.39,363.15,363.15,113337
2022-03-31 17:00:00,363.27,363.27,363.15,363.2,9493
2022-03-31 16:55:00,363.34,363.37,363.19,363.24,98388
2022-03-31 16:50:00,363.37,363.39,363.09,363.35,42854
2022-03-31 16:45:00,363.26,363.38,362.54,363.35,58641
2022-03-31 16:40:00,363.1,363.31,362.54,363.26,534987
2022-03-31 16:35:00,363.0,363.13,362.99,363.11,49701
2022-03-31 16:30:00,362.8,363.04,362.74,363.0,56795
2022-03-31 16:25:00,363.16,363.19,362.8,362.8,74667
2022-03-31 16:20:00,363.25,363.37,362.99,363.17,122489
2022-03-31 16:15:00,362.78,363.34,362.74,363.26,535982
2022-03-31 16:10:00,362.38,362.8,362.28,362.8,819997
2022-03-31 16:05:00,362.02,363.03,361.3259,362.37,2137431
2022-03-31 16:00:00,362.62,363.25,361.68,362.0,9604149
2022-03-31 15:55:00,364.25,364.36,362.564,362.605,4501854
2022-03-31 15:50:00,364.04,364.82,364.01,364.26,1533322
2022-03-31 15:45:00,364.68,364.73,363.97,364.04,1095995
2022-03-31 15:40:00,364.25,364.97,364.07,364.68,1053269
2022-03-31 15:35:00,364.99,365.13,364.125,364.255,917623
2022-03-31 15:30:00,364.87,365.02,364.64,364.97,779492
2022-03-31 15:25:00,365.4826,365.49,364.74,364.87,722154
2022-03-31 15:20:00,365.97,365.9899,365.39,365.49,610791
2022-03-31 15:15:00,366.49,366.52,365.8,365.97,672890
2022-03-31 15:10:00,366.46,366.7599,366.29,366.48,558121
2022-03-31 15:05:00,365.95,366.85,365.95,366.45,1503493
