time,open,high,low,close,volume
2020-05-07 09:17:00,221.69,221.79,221.69,221.77,2834
2020-05-07 09:16:00,221.68,221.68,221.68,221.68,841
2020-05-07 09:15:00,221.65,221.69,221.65,221.67,3772
2020-05-07 09:14:00,221.73,221.73,221.63,221.7,2931
2020-05-07 09:13:00,221.81,221.81,221.77,221.77,8378
2020-05-07 09:12:00,221.72,221.79,221.71,221.79,3242
2020-05-07 09:10:00,221.7098,221.73,221.66,221.72,6386
2020-05-07 09:09:00,221.66,221.75,221.66,221.74,1196
2020-05-07 09:08:00,221.78,221.78,221.65,221.68,4897
2020-05-07 09:07:00,221.78,221.78,221.78,221.78,380
2020-05-07 09:06:00,221.81,221.84,221.81,221.83,1104
2020-05-07 09:05:00,221.84,221.94,221.84,221.94,1831
2020-05-07 09:04:00,221.76,221.81,221.76,221.8,4826
2020-05-07 09:03:00,221.8,221.83,221.8,221.83,910
2020-05-07 09:02:00,221.84,221.84,221.77,221.77,2910
2020-05-07 09:01:00,221.85,221.9399,221.85,221.88,3620
2020-05-07 09:00:00,221.78,221.8,221.78,221.8,442
2020-05-07 08:59:00,221.7,221.78,221.7,221.78,1814
2020-05-07 08:58:00,221.75,221.75,221.71,221.71,2705
2020-05-07 08:55:00,221.78,221.78,221.78,221.78,380
2020-05-07 08:54:00,221.75,221.77,221.75,221.77,789
2020-05-07 08:53:00,221.75,221.75,221.75,221.75,201
2020-05-07 08:52:00,221.78,221.78,221.72,221.72,2404
2020-05-07 08:51:00,221.88,221.88,221.76,221.76,940
2020-05-07 08:50:00,221.87,221.87,219.725,219.725,39582
2020-05-07 08:49:00,221.85,221.85,221.78,221.81,14627
2020-05-07 08:48:00,221.84,221.86,221.81,221.81,3309
2020-05-07 08:47:00,221.85,221.9,221.8398,221.8398,5789
2020-05-07 08:46:00,221.81,221.8101,221.81,221.8101,1440
2020-05-07 08:45:00,221.85,221.85,221.84,221.85,3945
2020-05-07 08:44:00,221.8,221.8,221.71,221.77,2536
2020-05-07 08:43:00,221.7,221.75,221.7,221.75,6350
2020-05-07 08:42:00,221.55,221.6798,221.55,221.67,2037
2020-05-07 08:41:00,221.63,221.66,221.63,221.63,1624
2020-05-07 08:40:00,221.5501,221.64,221.5501,221.64,1562
2020-05-07 08:39:00,221.61,221.61,221.54,221.54,3392
2020-05-07 08:38:00,221.53,221.65,221.53,221.6,6494
2020-05-07 08:37:00,221.49,221.52,221.49,221.52,3354
2020-05-07 08:36:00,221.42,221.51,221.42,221.5,3478
2020-05-07 08:35:00,221.47,221.47,221.38,221.38,3240
2020-05-07 08:34:00,221.45,221.45,221.32,221.3601,10893
2020-05-07 08:33:00,221.6,221.6,221.47,221.47,11498
2020-05-07 08:32:00,221.79,221.81,221.63,221.63,6294
2020-05-07 08:31:00,221.62,221.62,221.47,221.56,2682
2020-05-07 08:30:00,221.61,221.62,221.5,221.57,4403
2020-05-07 08:29:00,221.61,221.64,221.61,221.62,1876
2020-05-07 08:28:00,221.7,221.7,221.7,221.7,580
2020-05-07 08:27:00,221.76,221.7799,221.74,221.7799,2845
2020-05-07 08:26:00,221.75,221.84,221.73,221.84,15686
2020-05-07 08:25:00,221.75,221.8,221.75,221.75,6280
2020-05-07 08:24:00,221.69,221.69,221.69,221.69,378
2020-05-07 08:22:00,221.73,221.8,221.72,221.8,12120
2020-05-07 08:21:00,221.7,221.73,221.69,221.7,4313
2020-05-07 08:20:00,221.7,221.7,221.69,221.69,346
2020-05-07 08:19:00,221.7,221.71,221.69,221.69,1453
2020-05-07 08:18:00,221.72,221.75,221.71,221.75,5527
2020-05-07 08:17:00,221.61,221.7,221.61,221.7,17039
2020-05-07 08:16:00,221.58,221.61,221.58,221.6,7379
2020-05-07 08:15:00,221.53,221.57,221.53,221.57,16776
2020-05-07 08:14:00,221.62,221.64,221.6099,221.6099,4084
2020-05-07 08:13:00,221.6,221.61,221.6,221.61,1630
2020-05-07 08:12:00,221.55,221.57,221.53,221.55,7161
2020-05-07 08:11:00,221.63,221.63,221.49,221.55,8389
2020-05-07 08:10:00,221.7,221.92,221.61,221.6199,7284
2020-05-07 08:09:00,221.68,221.71,221.66,221.67,3817
2020-05-07 08:08:00,221.7,221.73,221.67,221.68,3029
2020-05-07 08:07:00,221.7101,221.74,221.64,221.72,8192
2020-05-07 08:06:00,221.79,221.79,221.7,221.72,7855
2020-05-07 08:05:00,221.7898,221.79,221.76,221.79,3303
2020-05-07 08:04:00,221.87,221.87,221.77,221.78,6594
2020-05-07 08:03:00,221.84,221.87,221.81,221.81,6766
2020-05-07 08:02:00,221.83,221.85,219.99,221.85,32825
2020-05-07 08:01:00,219.725,222.02,219.725,221.86,73192
2020-05-07 08:00:00,221.9,221.9,221.9,221.9,1231
2020-05-07 07:59:00,222.03,222.07,221.97,221.97,12959
2020-05-07 07:58:00,221.97,222.02,221.97,222.01,17556
2020-05-07 07:57:00,221.88,221.94,221.87,221.94,5298
2020-05-07 07:56:00,221.75,221.9,221.75,221.9,10435
2020-05-07 07:55:00,221.73,221.75,221.73,221.73,5606
2020-05-07 07:54:00,221.75,221.77,221.73,221.73,1637
2020-05-07 07:53:00,221.69,221.73,221.69,221.73,3171
2020-05-07 07:52:00,221.7,221.76,221.7,221.72,4652
2020-05-07 07:51:00,221.77,221.8,221.77,221.8,1907
2020-05-07 07:50:00,221.77,221.77,221.76,221.77,3165
2020-05-07 07:49:00,221.73,221.73,221.73,221.73,1052
2020-05-07 07:48:00,221.78,221.78,221.75,221.75,861
2020-05-07 07:47:00,221.76,221.79,221.76,221.79,2905
2020-05-07 07:46:00,221.75,221.8,221.75,221.8,5188
2020-05-07 07:45:00,221.7,221.75,221.69,221.75,12246
2020-05-07 07:44:00,221.56,221.7,221.56,221.7,5716
2020-05-07 07:43:00,221.55,221.63,221.55,221.59,5039
2020-05-07 07:42:00,221.55,221.55,221.55,221.55,2425
2020-05-07 07:41:00,221.53,221.53,221.53,221.53,461
2020-05-07 07:40:00,221.57,221.57,221.57,221.57,2454
2020-05-07 07:39:00,221.52,221.56,221.51,221.56,8614
2020-05-07 07:38:00,221.5,221.52,221.49,221.49,4110
2020-05-07 07:37:00,221.5,221.5,221.5,221.5,290
2020-05-07 07:36:00,221.48,221.49,221.48,221.49,964
2020-05-07 07:35:00,221.46,221.51,221.46,221.46,7422
2020-05-07 07:34:00,221.33,221.46,221.33,221.46,7014
2020-05-07 07:33:00,221.34,221.35,221.34,221.35,3465
2020-05-07 07:32:00,221.35,221.35,221.32,221.34,1345
2020-05-07 07:31:00,221.28,221.35,221.28,221.3,4576
2020-05-07 07:30:00,221.27,221.3,221.27,221.3,3895
2020-05-07 07:29:00,221.25,221.29,221.25,221.29,1842
2020-05-07 07:28:00,221.24,221.24,221.16,221.23,8888
2020-05-07 07:27:00,221.31,221.32,221.26,221.26,7772
2020-05-07 07:26:00,221.36,221.36,221.33,221.33,1050
2020-05-07 07:25:00,221.41,221.41,221.36,221.36,853
2020-05-07 07:24:00,221.43,221.45,221.43,221.45,1121
2020-05-07 07:23:00,221.43,221.43,221.42,221.42,300
2020-05-07 07:22:00,221.39,221.45,221.39,221.44,2040
2020-05-07 07:21:00,221.41,221.41,221.41,221.41,439
2020-05-07 07:20:00,221.47,221.47,221.42,221.42,2195
2020-05-07 07:19:00,221.44,221.47,221.41,221.47,4072
2020-05-07 07:18:00,221.47,221.5,221.47,221.48,8417
2020-05-07 07:17:00,221.44,221.48,221.44,221.46,2746
2020-05-07 07:16:00,221.42,221.42,221.42,221.42,135
2020-05-07 07:15:00,221.41,221.48,221.41,221.48,4476
2020-05-07 07:14:00,221.39,221.45,221.39,221.44,11105
2020-05-07 07:13:00,221.33,221.39,221.33,221.39,1001
2020-05-07 07:12:00,221.39,221.39,221.36,221.36,635
2020-05-07 07:11:00,221.38,221.4,221.35,221.35,3325
2020-05-07 07:10:00,221.4,221.4,221.39,221.39,1150
2020-05-07 07:09:00,221.39,221.43,221.39,221.43,2955
2020-05-07 07:08:00,221.3,221.31,221.3,221.31,759
2020-05-07 07:07:00,221.35,221.42,221.34,221.34,6721
2020-05-07 07:06:00,221.28,221.35,221.28,221.35,13876
2020-05-07 07:05:00,221.35,221.39,221.32,221.32,12366
2020-05-07 07:04:00,221.35,221.35,221.29,221.35,5275
2020-05-07 07:03:00,221.36,221.36,221.32,221.32,4753
2020-05-07 07:02:00,221.4,221.44,221.33,221.36,11410
2020-05-07 07:01:00,221.59,221.6,221.4,221.4,30322
2020-05-07 07:00:00,221.56,221.57,221.56,221.57,1200
2020-05-07 06:57:00,221.59,221.6,221.59,221.6,3500
2020-05-07 06:56:00,221.61,221.61,221.61,221.61,900
2020-05-07 06:54:00,221.6,221.6,221.55,221.55,1200
2020-05-07 06:52:00,221.62,221.62,221.62,221.62,1050
2020-05-07 06:50:00,221.6,221.6,221.6,221.6,2420
2020-05-07 06:49:00,221.58,221.58,221.58,221.58,1150
2020-05-07 06:48:00,221.58,221.61,221.52,221.52,5250
2020-05-07 06:47:00,221.57,221.58,221.55,221.58,3050
2020-05-07 06:46:00,221.6,221.6,221.6,221.6,253
2020-05-07 06:45:00,221.72,221.72,221.72,221.72,130
2020-05-07 06:43:00,221.73,221.73,221.68,221.68,1007
2020-05-07 06:42:00,221.65,221.65,221.65,221.65,3722
2020-05-07 06:41:00,221.7,221.7,221.7,221.7,220
2020-05-07 06:40:00,221.8,221.8,221.68,221.68,1673
2020-05-07 06:39:00,221.8,221.8,221.8,221.8,170
2020-05-07 06:38:00,221.78,221.8,221.78,221.8,610
2020-05-07 06:35:00,221.76,221.8,221.76,221.8,200
2020-05-07 06:33:00,221.83,221.83,221.83,221.83,351
2020-05-07 06:32:00,221.87,221.87,221.87,221.87,300
2020-05-07 06:30:00,221.85,221.88,221.85,221.88,1130
2020-05-07 06:29:00,221.83,221.83,221.83,221.83,1240
2020-05-07 06:27:00,221.95,221.95,221.95,221.95,900
2020-05-07 06:26:00,221.91,221.97,221.91,221.97,3580
2020-05-07 06:24:00,221.94,221.95,221.94,221.94,1325
2020-05-07 06:23:00,221.91,221.91,221.91,221.91,1200
2020-05-07 06:22:00,221.97,221.97,221.96,221.96,940
2020-05-07 06:19:00,221.92,222.0,221.92,222.0,4050
2020-05-07 06:18:00,222.0,222.0,221.9,221.9,2003
2020-05-07 06:17:00,222.05,222.05,221.96,221.96,2020
2020-05-07 06:16:00,222.1,222.1,222.04,222.05,2900
2020-05-07 06:15:00,222.06,222.07,222.06,222.06,1822
2020-05-07 06:14:00,222.03,222.06,222.02,222.06,451
2020-05-07 06:13:00,222.02,222.02,222.02,222.02,1030
2020-05-07 06:12:00,221.98,222.01,221.98,222.01,1712
2020-05-07 06:11:00,221.96,221.96,221.96,221.96,1022
2020-05-07 06:10:00,221.9,221.95,221.9,221.95,5000
2020-05-07 06:09:00,221.88,221.88,221.84,221.85,1565
2020-05-07 06:07:00,221.83,221.85,221.83,221.85,11054
2020-05-07 06:05:00,221.77,221.78,221.77,221.78,2520
2020-05-07 06:04:00,221.82,221.82,221.8,221.8,2700
2020-05-07 06:03:00,221.76,221.79,221.76,221.79,720
2020-05-07 06:02:00,221.79,221.79,221.79,221.79,883
2020-05-07 06:01:00,221.93,221.95,221.88,221.88,2443
2020-05-07 06:00:00,221.97,221.97,221.97,221.97,1050
2020-05-07 05:59:00,222.04,222.05,222.02,222.02,2403
2020-05-07 05:58:00,222.04,222.04,222.04,222.04,693
2020-05-07 05:57:00,222.0,222.01,222.0,222.01,2080
2020-05-07 05:55:00,221.98,221.98,221.98,221.98,509
2020-05-07 05:54:00,221.98,221.98,221.98,221.98,1360
2020-05-07 05:51:00,221.92,221.93,221.92,221.93,1350
2020-05-07 05:50:00,221.93,221.93,221.88,221.89,924
2020-05-07 05:49:00,221.91,221.91,221.88,221.88,1620
2020-05-07 05:46:00,221.94,221.94,221.94,221.94,1073
2020-05-07 05:45:00,222.04,222.04,222.04,222.04,1050
2020-05-07 05:44:00,222.05,222.06,222.05,222.06,2180
2020-05-07 05:43:00,221.99,221.99,221.99,221.99,1008
2020-05-07 05:42:00,222.04,222.04,222.04,222.04,170
2020-05-07 05:41:00,222.0,222.06,221.98,222.06,3776
2020-05-07 05:40:00,221.92,221.92,221.92,221.92,561
2020-05-07 05:37:00,221.95,221.96,221.95,221.96,2346
2020-05-07 05:36:00,221.78,221.8,221.78,221.8,1022
2020-05-07 05:35:00,221.73,221.73,221.73,221.73,100
2020-05-07 05:33:00,221.8,221.8,221.8,221.8,200
2020-05-07 05:32:00,221.8,221.8,221.8,221.8,303
2020-05-07 05:31:00,221.72,221.74,221.72,221.74,903
2020-05-07 05:27:00,221.7,221.7,221.7,221.7,100
2020-05-07 05:24:00,221.66,221.66,221.66,221.66,500
2020-05-07 05:22:00,221.64,221.64,221.54,221.54,1915
2020-05-07 05:21:00,221.64,221.64,221.64,221.64,100
2020-05-07 05:20:00,221.63,221.63,221.63,221.63,500
2020-05-07 05:19:00,221.59,221.59,221.59,221.59,537
2020-05-07 05:18:00,221.56,221.56,221.56,221.56,200
2020-05-07 05:15:00,221.67,221.67,221.61,221.62,2170
2020-05-07 05:14:00,221.64,221.7,221.64,221.65,1900
2020-05-07 05:13:00,221.62,221.62,221.62,221.62,623
2020-05-07 05:12:00,221.6,221.6,221.6,221.6,400
2020-05-07 05:11:00,221.6,221.6,221.56,221.56,230
2020-05-07 05:10:00,221.56,221.58,221.56,221.58,1000
2020-05-07 05:09:00,221.54,221.54,221.54,221.54,100
2020-05-07 05:08:00,221.5,221.55,221.5,221.55,2663
2020-05-07 05:07:00,221.5,221.5,221.5,221.5,500
2020-05-07 05:04:00,221.6,221.6,221.6,221.6,100
2020-05-07 05:03:00,221.58,221.58,221.58,221.58,150
2020-05-07 05:02:00,221.61,221.62,221.61,221.62,954
2020-05-07 05:01:00,221.55,221.6,221.55,221.6,1261
2020-05-07 04:59:00,221.55,221.56,221.55,221.56,2292
2020-05-07 04:57:00,221.55,221.55,221.55,221.55,300
2020-05-07 04:51:00,221.59,221.6,221.59,221.6,558
2020-05-07 04:50:00,221.6,221.6,221.6,221.6,189
2020-05-07 04:49:00,221.55,221.55,221.55,221.55,1674
2020-05-07 04:45:00,221.34,221.34,221.34,221.34,221
2020-05-07 04:44:00,221.35,221.35,221.35,221.35,285
2020-05-07 04:41:00,221.3,221.44,221.3,221.44,401
2020-05-07 04:40:00,221.35,221.35,221.35,221.35,303
2020-05-07 04:39:00,221.49,221.49,221.47,221.47,201
2020-05-07 04:35:00,221.46,221.46,221.46,221.46,115
2020-05-07 04:32:00,221.43,221.53,221.43,221.53,2472
2020-05-07 04:31:00,221.42,221.42,221.42,221.42,510
2020-05-07 04:28:00,221.33,221.33,221.33,221.33,203
2020-05-07 04:27:00,221.3,221.3,221.3,221.3,350
2020-05-07 04:26:00,221.33,221.35,221.33,221.35,900
2020-05-07 04:25:00,221.36,221.36,221.36,221.36,100
2020-05-07 04:24:00,221.38,221.38,221.33,221.33,1040
2020-05-07 04:23:00,221.36,221.36,221.36,221.36,203
2020-05-07 04:22:00,221.28,221.28,221.28,221.28,250
2020-05-07 04:18:00,221.36,221.36,221.32,221.36,364
2020-05-07 04:16:00,221.37,221.37,221.3,221.3,1025
2020-05-07 04:14:00,221.19,221.19,221.19,221.19,145
2020-05-07 04:12:00,221.2,221.2,221.16,221.16,1710
2020-05-07 04:10:00,221.22,221.29,221.19,221.29,4789
2020-05-07 04:09:00,221.18,221.18,221.17,221.17,2209
2020-05-07 04:08:00,221.23,221.26,221.21,221.21,1600
2020-05-07 04:07:00,221.23,221.25,221.23,221.23,2037
2020-05-07 04:06:00,221.14,221.18,221.14,221.14,3520
2020-05-07 04:05:00,221.18,221.18,221.15,221.15,3845
2020-05-07 04:04:00,221.22,221.22,221.15,221.15,2540
2020-05-07 04:03:00,221.19,221.22,221.18,221.22,2410
2020-05-07 04:02:00,221.16,221.17,221.13,221.16,5209
2020-05-07 04:01:00,220.95,221.75,220.95,221.21,6190
2020-05-06 20:00:00,218.77,218.85,218.77,218.81,18410
2020-05-06 19:59:00,218.71,218.72,218.71,218.72,7142
2020-05-06 19:58:00,218.68,218.71,218.68,218.71,13233
2020-05-06 19:57:00,218.66,218.67,218.61,218.67,4374
2020-05-06 19:56:00,218.66,218.66,218.66,218.66,341
2020-05-06 19:55:00,218.73,218.73,218.66,218.67,6672
2020-05-06 19:54:00,218.75,218.75,218.71,218.75,1900
2020-05-06 19:53:00,218.72,218.76,218.71,218.75,6500
2020-05-06 19:52:00,218.72,218.77,218.72,218.77,2040
2020-05-06 19:51:00,218.69,218.7,218.69,218.7,453
2020-05-06 19:50:00,218.63,218.66,218.63,218.66,1275
2020-05-06 19:48:00,218.71,218.75,218.71,218.75,1473
2020-05-06 19:47:00,218.66,218.71,218.66,218.69,2900
2020-05-06 19:46:00,218.58,218.59,218.58,218.59,673
2020-05-06 19:44:00,218.5,218.55,218.5,218.55,2419
2020-05-06 19:42:00,218.41,218.41,218.39,218.39,753
2020-05-06 19:41:00,218.48,218.48,218.4,218.4,4326
2020-05-06 19:38:00,218.44,218.44,218.44,218.44,320
2020-05-06 19:35:00,218.42,218.42,218.4,218.4,1500
2020-05-06 19:34:00,218.41,218.41,218.33,218.37,1150
2020-05-06 19:33:00,218.44,218.44,218.44,218.44,566
2020-05-06 19:32:00,218.46,218.46,218.46,218.46,1128
2020-05-06 19:30:00,218.3,218.3,218.3,218.3,109
2020-05-06 19:29:00,218.46,218.46,218.39,218.39,500
2020-05-06 19:28:00,218.45,218.45,218.45,218.45,506
2020-05-06 19:26:00,218.45,218.46,218.43,218.43,730
2020-05-06 19:25:00,218.47,218.47,218.47,218.47,245
2020-05-06 19:24:00,218.42,218.47,218.42,218.47,8745
2020-05-06 19:23:00,218.41,218.41,218.41,218.41,200
2020-05-06 19:21:00,218.37,218.37,218.37,218.37,550
2020-05-06 19:20:00,218.37,218.37,218.37,218.37,215
2020-05-06 19:19:00,218.34,218.34,218.34,218.34,1540
2020-05-06 19:17:00,218.29,218.29,218.25,218.25,300
2020-05-06 19:16:00,218.36,218.36,218.21,218.21,628
2020-05-06 19:15:00,218.36,218.36,218.36,218.36,1420
2020-05-06 19:13:00,218.2801,218.2801,218.2801,218.2801,300
2020-05-06 19:12:00,218.35,218.35,218.35,218.35,569
2020-05-06 19:11:00,218.25,218.43,218.25,218.36,3326
2020-05-06 19:09:00,218.22,218.22,218.21,218.21,850
2020-05-06 19:06:00,218.24,218.28,218.24,218.26,5274
2020-05-06 19:05:00,218.19,218.24,218.14,218.24,744
2020-05-06 19:04:00,218.24,218.24,218.15,218.17,1951
2020-05-06 19:02:00,218.27,218.27,218.27,218.27,461
2020-05-06 19:01:00,218.25,218.3,218.25,218.3,1115
2020-05-06 19:00:00,218.24,218.24,218.24,218.24,165
2020-05-06 18:59:00,218.21,218.21,218.18,218.2,945
2020-05-06 18:58:00,218.13,218.13,218.01,218.06,3470
2020-05-06 18:57:00,218.2,218.2,218.13,218.13,4024
2020-05-06 18:56:00,218.23,218.24,218.2,218.2,5125
2020-05-06 18:55:00,218.35,218.35,218.35,218.35,5792
2020-05-06 18:54:00,218.35,218.35,218.35,218.35,1997
2020-05-06 18:53:00,218.42,218.42,218.42,218.42,501
2020-05-06 18:52:00,218.48,218.48,218.48,218.48,500
2020-05-06 18:50:00,218.35,218.35,218.35,218.35,300
2020-05-06 18:46:00,218.39,218.39,218.39,218.39,556
2020-05-06 18:45:00,218.41,218.41,218.41,218.41,100
2020-05-06 18:44:00,218.3901,218.42,218.3901,218.42,1550
2020-05-06 18:42:00,218.45,218.45,218.43,218.43,650
2020-05-06 18:41:00,218.43,218.43,218.43,218.43,146
2020-05-06 18:38:00,218.43,218.43,218.43,218.43,220
2020-05-06 18:37:00,218.41,218.5,218.4,218.41,2203
2020-05-06 18:36:00,218.37,218.37,218.37,218.37,105
2020-05-06 18:35:00,218.34,218.38,218.27,218.27,13000
2020-05-06 18:34:00,218.32,218.39,218.32,218.39,298
2020-05-06 18:33:00,218.23,218.28,218.21,218.28,1839
2020-05-06 18:32:00,218.28,218.3,218.24,218.24,3250
2020-05-06 18:31:00,218.29,218.32,218.23,218.32,747
2020-05-06 18:30:00,218.15,218.28,218.15,218.28,1896
2020-05-06 18:29:00,218.3,218.3,218.19,218.2,5133
2020-05-06 18:28:00,218.38,218.38,218.32,218.32,710
2020-05-06 18:27:00,218.3,218.3,218.2,218.3,7631
2020-05-06 18:26:00,218.54,218.54,218.22,218.3,8544
2020-05-06 18:25:00,218.65,218.65,218.54,218.59,1272
2020-05-06 18:24:00,218.75,218.77,218.75,218.77,1900
2020-05-06 18:23:00,218.75,218.75,218.75,218.75,100
2020-05-06 18:22:00,218.84,218.84,218.76,218.76,1145
2020-05-06 18:21:00,218.8,218.8,218.8,218.8,315
2020-05-06 18:19:00,218.73,218.74,218.67,218.67,2600
2020-05-06 18:16:00,218.8,218.8,218.8,218.8,163
2020-05-06 18:15:00,218.9,218.9,218.85,218.85,2683
2020-05-06 18:14:00,218.78,218.78,218.78,218.78,142
2020-05-06 18:12:00,218.71,218.78,218.71,218.75,1603
2020-05-06 18:11:00,218.84,218.84,218.84,218.84,213
2020-05-06 18:10:00,218.75,218.81,218.75,218.76,1480
2020-05-06 18:09:00,218.74,218.8,218.74,218.8,1395
2020-05-06 18:08:00,218.78,218.78,218.78,218.78,301
2020-05-06 18:07:00,218.86,218.86,218.86,218.86,2935
2020-05-06 18:06:00,218.83,218.84,218.83,218.84,510
2020-05-06 18:05:00,218.78,218.78,218.78,218.78,1400
2020-05-06 18:04:00,218.67,218.78,218.67,218.77,2592
2020-05-06 18:03:00,218.8,218.8,218.67,218.67,3817
2020-05-06 18:02:00,218.68,218.75,218.68,218.72,2863
2020-05-06 18:01:00,218.53,218.77,218.47,218.72,15360
2020-05-06 18:00:00,218.58,218.58,218.53,218.53,1090
2020-05-06 17:59:00,218.58,218.59,218.58,218.59,1010
2020-05-06 17:58:00,218.6,218.6,218.6,218.6,322
2020-05-06 17:56:00,218.59,218.59,218.59,218.59,300
2020-05-06 17:55:00,218.64,218.64,218.59,218.59,1956
2020-05-06 17:54:00,218.64,218.65,218.63,218.64,2872
2020-05-06 17:53:00,218.66,218.66,218.65,218.65,1912
2020-05-06 17:52:00,218.64,218.64,218.64,218.64,361
2020-05-06 17:51:00,218.61,218.61,218.6,218.6,900
2020-05-06 17:47:00,218.56,218.58,218.56,218.58,920
2020-05-06 17:40:00,218.57,218.57,218.54,218.54,350
2020-05-06 17:38:00,218.59,218.59,218.59,218.59,150
2020-05-06 17:37:00,218.51,218.51,218.51,218.51,201
2020-05-06 17:36:00,218.53,218.59,218.53,218.59,723
2020-05-06 17:34:00,218.53,218.54,218.53,218.53,1715
2020-05-06 17:31:00,218.59,218.59,218.52,218.52,3347
2020-05-06 17:30:00,218.59,218.59,218.59,218.59,738
2020-05-06 17:29:00,218.59,218.59,218.59,218.59,555
2020-05-06 17:28:00,218.56,218.57,218.56,218.57,405
2020-05-06 17:26:00,218.52,218.52,218.52,218.52,305
2020-05-06 17:25:00,218.58,218.58,218.58,218.58,1020
2020-05-06 17:24:00,218.54,218.55,218.54,218.54,1440
2020-05-06 17:23:00,218.54,218.54,218.54,218.54,602
2020-05-06 17:21:00,218.5,218.5,218.5,218.5,305
2020-05-06 17:18:00,218.51,218.51,218.51,218.51,2206
2020-05-06 17:17:00,218.52,218.52,218.51,218.51,521
2020-05-06 17:13:00,218.51,218.51,218.51,218.51,566
2020-05-06 17:12:00,218.5,218.58,218.5,218.58,400
2020-05-06 17:11:00,218.52,218.56,218.52,218.56,1001
2020-05-06 17:10:00,218.57,218.59,218.57,218.57,427
2020-05-06 17:09:00,218.5,218.57,218.5,218.57,1885
2020-05-06 17:08:00,218.5,218.5,218.5,218.5,602
2020-05-06 17:05:00,218.45,218.49,218.45,218.49,1241
2020-05-06 17:04:00,218.48,218.4998,218.45,218.45,956
2020-05-06 17:03:00,218.5,218.5,218.5,218.5,698
2020-05-06 17:01:00,218.36,218.36,218.21,218.35,765
2020-05-06 17:00:00,218.47,218.47,218.4,218.47,4102
2020-05-06 16:59:00,218.54,218.56,218.54,218.56,1082
2020-05-06 16:57:00,218.58,218.6,218.58,218.6,1189
2020-05-06 16:56:00,218.58,218.58,218.58,218.58,437
2020-05-06 16:55:00,218.55,218.65,218.55,218.63,6441
2020-05-06 16:54:00,218.5,218.51,218.5,218.51,1954
2020-05-06 16:53:00,218.46,218.49,218.46,218.49,1416
2020-05-06 16:52:00,218.35,218.45,218.33,218.45,15503
2020-05-06 16:51:00,218.34,218.36,218.34,218.36,5610
2020-05-06 16:50:00,218.31,218.35,218.31,218.34,1366
2020-05-06 16:49:00,218.33,218.33,218.33,218.33,1914
2020-05-06 16:48:00,218.28,218.31,218.28,218.31,3339
2020-05-06 16:47:00,218.29,218.33,218.27,218.3,5834
2020-05-06 16:46:00,218.38,218.38,218.33,218.35,1086
2020-05-06 16:45:00,218.38,218.38,218.38,218.38,1985
2020-05-06 16:44:00,218.44,218.44,218.44,218.44,164
2020-05-06 16:43:00,218.36,218.46,218.36,218.46,5631
2020-05-06 16:42:00,218.38,218.38,218.31,218.36,5654
2020-05-06 16:41:00,218.46,218.49,218.42,218.42,1680
2020-05-06 16:40:00,218.45,218.54,218.45,218.54,6225
2020-05-06 16:39:00,218.43,218.43,218.4,218.4,1328
2020-05-06 16:38:00,218.45,218.47,218.43,218.44,16790
2020-05-06 16:37:00,218.44,218.44,218.44,218.44,2219
2020-05-06 16:35:00,218.4,218.51,218.4,218.49,6589
2020-05-06 16:34:00,218.36,218.39,218.36,218.39,3466
2020-05-06 16:33:00,218.36,218.4,218.36,218.3699,4263
2020-05-06 16:32:00,218.42,218.42,218.35,218.36,27307
2020-05-06 16:31:00,218.45,218.56,218.42,218.44,10769
2020-05-06 16:30:00,218.43,218.47,218.43,218.47,2100
2020-05-06 16:29:00,218.42,218.45,218.42,218.45,869
2020-05-06 16:28:00,218.42,218.42,218.42,218.42,4597
2020-05-06 16:27:00,218.4,218.41,218.39,218.41,1402
2020-05-06 16:26:00,218.44,218.47,218.41,218.41,1896
2020-05-06 16:25:00,218.42,218.4799,218.35,218.44,14040
2020-05-06 16:24:00,218.44,218.48,218.41,218.48,1839
2020-05-06 16:23:00,218.43,218.44,218.43,218.44,1482
2020-05-06 16:22:00,218.3901,218.3901,218.3901,218.3901,785
2020-05-06 16:21:00,218.36,218.41,218.36,218.39,1921
2020-05-06 16:20:00,218.39,218.45,218.33,218.43,3518
2020-05-06 16:19:00,218.35,219.9103,218.33,219.9103,30029
2020-05-06 16:18:00,218.4,218.46,218.32,218.38,6168
2020-05-06 16:17:00,218.47,218.52,218.39,218.39,11520
2020-05-06 16:16:00,218.54,218.54,218.49,218.49,1432
2020-05-06 16:15:00,218.49,218.53,218.49,218.53,11304
2020-05-06 16:14:00,218.45,218.51,218.44,218.48,710483
2020-05-06 16:13:00,218.32,218.4,218.32,218.4,14477
2020-05-06 16:12:00,218.38,218.38,218.26,218.32,16861
2020-05-06 16:11:00,218.52,219.007,218.38,218.38,31551
2020-05-06 16:10:00,218.45,218.52,218.4499,218.48,8353
2020-05-06 16:09:00,218.58,218.59,218.38,218.47,27587
2020-05-06 16:08:00,218.61,218.61,218.46,218.6,23470
2020-05-06 16:07:00,218.62,218.71,218.54,218.54,6500
2020-05-06 16:06:00,218.57,218.62,218.55,218.62,4819
2020-05-06 16:05:00,218.58,218.66,218.55,218.63,24861
2020-05-06 16:04:00,218.59,218.65,218.55,218.65,40017
2020-05-06 16:03:00,218.57,218.65,218.57,218.61,9402
2020-05-06 16:02:00,218.62,218.66,218.5,218.58,58348
2020-05-06 16:01:00,218.98,219.0,218.67,218.67,124862
